2.559734, 4.398517, -2.905318, 0.000000
2.553553, 4.379530, -2.930557, 0.000000
2.551777, 4.362083, -2.933923, 0.000000
2.516579, 4.360063, -2.907100, 0.000000
2.491366, 4.357238, -2.905072, 0.000000
2.455362, 4.354907, -2.901544, 0.000000
2.418470, 4.353731, -2.897427, 0.000000
2.390773, 4.352024, -2.893644, 0.000000
2.367795, 4.348650, -2.893460, 0.000000
2.349510, 4.347741, -2.892238, 0.000000
2.326705, 4.348534, -2.889304, 0.000000
2.303581, 4.345165, -2.885525, 0.000000
2.279619, 4.343084, -2.886439, 0.000000
2.263644, 4.340549, -2.885626, 0.000000
2.245521, 4.338424, -2.881566, 0.000000
2.231142, 4.332712, -2.883261, 0.000000
2.208873, 4.326508, -2.883776, 0.000000
2.194371, 4.321253, -2.885355, 0.000000
2.152458, 4.312385, -2.885070, 0.000000
2.119934, 4.308280, -2.882085, 0.000000
2.084983, 4.299110, -2.881924, 0.000000
2.050929, 4.293016, -2.879691, 0.000000
2.012026, 4.286424, -2.877253, 0.000000
1.979421, 4.279856, -2.876314, 0.000000
1.949601, 4.268541, -2.877218, 0.000000
1.912714, 4.259646, -2.875212, 0.000000
1.880695, 4.252442, -2.873864, 0.000000
1.845859, 4.243830, -2.871196, 0.000000
1.811024, 4.235974, -2.867212, 0.000000
1.793333, 4.232739, -2.866199, 0.000000
1.755226, 4.228019, -2.859598, 0.000000
1.729404, 4.221403, -2.855867, 0.000000
1.701378, 4.216139, -2.855905, 0.000000
1.681897, 4.209980, -2.854886, 0.000000
1.638327, 4.201214, -2.858606, 0.000000
1.617100, 4.196667, -2.858866, 0.000000
1.579102, 4.187744, -2.854596, 0.000000
1.544896, 4.182049, -2.848768, 0.000000
1.513087, 4.174745, -2.853028, 0.000000
1.480570, 4.165058, -2.846138, 0.000000
1.444555, 4.156807, -2.842274, 0.000000
1.419954, 4.154730, -2.839175, 0.000000
1.382456, 4.148181, -2.838738, 0.000000
1.356495, 4.142933, -2.836843, 0.000000
1.336742, 4.140432, -2.832698, 0.000000
1.318975, 4.134154, -2.837168, 0.000000
1.281671, 4.127181, -2.839346, 0.000000
1.250778, 4.122599, -2.827222, 0.000000
1.212496, 4.114397, -2.826056, 0.000000
1.169950, 4.109786, -2.814434, 0.000000
1.139636, 4.097694, -2.819109, 0.000000
1.102528, 4.091232, -2.815171, 0.000000
1.064273, 4.085393, -2.812348, 0.000000
1.037214, 4.079273, -2.808142, 0.000000
1.003364, 4.068322, -2.800768, 0.000000
0.973447, 4.053900, -2.800795, 0.000000
0.924108, 4.044227, -2.831668, 0.000000
0.852357, 4.042977, -2.799428, 0.000000
0.806826, 4.037456, -2.790536, 0.000000
0.771892, 4.033423, -2.785393, 0.000000
0.749232, 4.023848, -2.785046, 0.000000
0.718378, 4.018057, -2.778306, 0.000000
0.683283, 4.011690, -2.773942, 0.000000
0.655496, 4.008539, -2.766934, 0.000000
0.633493, 4.001366, -2.764392, 0.000000
0.590390, 3.990868, -2.793440, 0.000000
0.535006, 3.978238, -2.773384, 0.000000
0.484637, 3.970647, -2.760402, 0.000000
0.454344, 3.962587, -2.754480, 0.000000
0.449174, 3.954224, -2.764257, 0.000000
0.429798, 3.946565, -2.761262, 0.000000
0.416565, 3.939854, -2.758533, 0.000000
0.420255, 3.933169, -2.767390, 0.000000
