4.990646, -0.288346, -0.048546
5.003489, -0.286302, -0.047819
5.017316, -0.287028, -0.046508
5.010275, -0.285905, -0.046625
5.013084, -0.285178, -0.046067
5.025741, -0.277122, -0.045420
5.037339, -0.275378, -0.044791
5.044467, -0.274207, -0.043303
5.059437, -0.273798, -0.042516
5.071204, -0.274415, -0.041064
5.086072, -0.280185, -0.037492
5.113276, -0.283937, -0.031712
5.122496, -0.290842, -0.029753
5.160799, -0.296834, -0.020584
5.205472, -0.307498, -0.014628
5.228584, -0.310032, -0.013343
5.256081, -0.315773, -0.011547
5.298652, -0.319780, -0.006278
5.333890, -0.325518, -0.002747
5.334828, -0.328773, -0.002518
5.341099, -0.326665, -0.002130
5.359291, -0.328389, -0.000644
5.406921, -0.326926, 0.003998
5.431615, -0.325651, 0.004438
5.458367, -0.322398, 0.003187
5.492872, -0.320537, 0.002054
5.521257, -0.319954, 0.004147
5.543884, -0.319717, 0.003810
5.558385, -0.317444, 0.004186
5.579233, -0.319169, 0.003351
5.588998, -0.319006, 0.005082
5.609033, -0.317849, 0.003157
5.619771, -0.315808, 0.003734
5.643542, -0.311441, 0.004141
5.650156, -0.301612, -0.000719
5.671620, -0.296638, -0.001347
5.694431, -0.295888, -0.001963
5.705543, -0.294863, -0.001391
5.722858, -0.290260, -0.004639
5.737401, -0.289712, -0.002882
5.743472, -0.288494, -0.004060
5.752061, -0.287635, -0.003276
5.767478, -0.289342, -0.003751
5.786768, -0.287639, -0.004421
5.801161, -0.280982, -0.008826
5.821426, -0.275541, -0.012432
5.833986, -0.273112, -0.016261
5.842058, -0.269263, -0.018595
5.884465, -0.262823, -0.037727
5.909371, -0.258067, -0.038647
5.951005, -0.257194, -0.037869
5.987306, -0.252139, -0.040186
6.017601, -0.252903, -0.036788
6.043821, -0.250710, -0.036168
6.059376, -0.249083, -0.037029
6.084037, -0.249554, -0.037085
6.085979, -0.246150, -0.036149
6.101442, -0.243984, -0.036603
6.114726, -0.244519, -0.036301
6.121614, -0.247717, -0.033856
6.135412, -0.246327, -0.032016
6.143649, -0.249773, -0.030434
6.154471, -0.246907, -0.029875
6.160261, -0.240371, -0.032619
6.168656, -0.239879, -0.030597
6.187712, -0.242117, -0.029428
6.195923, -0.240541, -0.029141
6.214500, -0.238177, -0.025768
6.233956, -0.239285, -0.027410
6.293546, -0.240334, -0.010001
6.331587, -0.238368, -0.010055
6.374405, -0.233748, -0.013987
6.401495, -0.234553, -0.014895
6.416367, -0.239126, -0.011322
6.433672, -0.236753, -0.014982
6.454501, -0.240921, -0.007293
6.473648, -0.245102, -0.005685
6.490121, -0.242653, -0.008616
6.503214, -0.245634, -0.007917
6.516023, -0.245327, -0.008372
6.526075, -0.244324, -0.007383
6.525134, -0.247830, -0.003305
6.544637, -0.247843, -0.009313
6.564655, -0.252781, -0.003019
6.565958, -0.247516, -0.007990
6.572131, -0.245156, -0.008080
6.588112, -0.242101, -0.008317
6.599462, -0.239806, -0.009571
6.609402, -0.236650, -0.007896
6.622104, -0.238771, -0.007837
6.669970, -0.248831, -0.017430
6.716840, -0.255672, -0.015526
6.749168, -0.256602, -0.016280
6.783416, -0.255534, -0.014915
6.818721, -0.250947, -0.011019
6.852823, -0.252080, -0.007275
6.871395, -0.254113, -0.010154
6.904793, -0.252759, -0.005489
6.926683, -0.254359, -0.002898
6.959242, -0.255190, 0.004211
6.974874, -0.246052, -0.005800
6.998508, -0.247007, 0.002749
7.016377, -0.246073, -0.007400
7.030367, -0.244818, -0.007804
7.048439, -0.246559, 0.002696
7.051720, -0.243405, -0.008474
7.062925, -0.240541, -0.009974
7.063005, -0.237877, -0.010431
7.076874, -0.242874, 0.000447
7.093724, -0.243309, 0.000245
7.137718, -0.251727, -0.015154
7.162064, -0.261309, -0.009925
7.181981, -0.262060, -0.012892
7.189714, -0.259879, -0.014401
7.210192, -0.263817, -0.007026
7.222516, -0.267415, -0.004619
7.235269, -0.265152, -0.005541
7.248372, -0.265727, -0.004574
7.262904, -0.264055, -0.005035
7.280506, -0.262397, -0.004369
7.315411, -0.245724, -0.007522
7.334961, -0.238248, -0.010123
7.344774, -0.236446, -0.001606
7.351944, -0.229222, -0.010329
7.360099, -0.230891, -0.000015
7.370076, -0.234885, 0.002867
7.363329, -0.230421, -0.008728
7.416700, -0.244253, -0.018072
7.447754, -0.253640, -0.011375
7.464659, -0.257013, -0.008892
7.488167, -0.261967, 0.002187
7.499620, -0.262305, -0.005561
7.516762, -0.259782, -0.003831
7.524175, -0.254436, -0.007653
7.544864, -0.258311, 0.003982
7.576080, -0.247731, -0.000183
7.584634, -0.236538, -0.005512
7.602130, -0.233113, -0.006379
7.605487, -0.229016, -0.006636
7.615431, -0.228811, 0.002943
7.618887, -0.228232, -0.005840
7.659348, -0.244410, -0.013329
7.691705, -0.250170, -0.008845
7.710650, -0.256515, 0.001635
7.726635, -0.258929, -0.006251
7.733404, -0.258545, -0.006557
7.738795, -0.263211, -0.004474
7.778626, -0.248485, -0.001757
7.792744, -0.240229, -0.004180
7.803836, -0.233520, -0.007097
7.850044, -0.247856, -0.011800
7.875394, -0.254983, -0.007484
7.892148, -0.259842, -0.007654
7.908048, -0.261182, -0.006878
7.913948, -0.264803, -0.006015
7.952662, -0.261742, 0.008308
7.968438, -0.250029, -0.005235
7.973499, -0.242909, -0.008481
8.020290, -0.251952, -0.013522
8.042489, -0.255936, -0.013248
8.052083, -0.256976, -0.008912
8.057094, -0.262269, -0.007215
8.084619, -0.246646, -0.002109
8.100627, -0.242583, -0.002740
8.107382, -0.236696, -0.005171
8.150800, -0.238928, -0.010861
8.169239, -0.244990, -0.007401
8.202630, -0.237533, 0.001170
8.226390, -0.227279, 0.000386
8.238215, -0.232444, 0.001991
8.246264, -0.226968, 0.002709
8.292148, -0.227672, -0.003561
8.322893, -0.227814, 0.005370
8.341958, -0.227740, 0.005644
8.346844, -0.228555, 0.005221
8.352040, -0.228243, 0.008248
8.360062, -0.224244, 0.006953
8.412775, -0.231594, 0.005483
8.429247, -0.230517, 0.005023
8.439995, -0.227827, 0.004189
8.448219, -0.223818, 0.003581
8.499502, -0.221281, -0.001693
8.518201, -0.219481, -0.002453
8.525855, -0.218169, -0.005258
8.536153, -0.217616, -0.006084
8.569228, -0.222341, -0.009702
8.592691, -0.212597, -0.009010
8.605618, -0.210053, -0.010481
8.609547, -0.204475, -0.011298
8.655326, -0.196229, -0.015558
8.674403, -0.195524, -0.015854
8.682698, -0.188452, -0.016489
8.710095, -0.176209, -0.016604
8.727884, -0.166256, -0.017235
8.735805, -0.156504, -0.020220
8.794496, -0.151061, -0.018480
8.816802, -0.150260, -0.017047
8.824131, -0.151221, -0.016887
8.874954, -0.157673, -0.014306
8.895199, -0.144264, -0.023066
8.905795, -0.140528, -0.019863
8.955741, -0.155631, -0.001231
8.988251, -0.158087, 0.005366
9.013910, -0.151132, 0.021939
9.028507, -0.147725, 0.026343
9.040867, -0.143329, 0.030543
9.054192, -0.133730, 0.034208
9.076186, -0.123683, 0.044145
9.098483, -0.125984, 0.053347
9.111134, -0.121879, 0.060978
9.140983, -0.114478, 0.075359
9.168184, -0.100293, 0.093577
9.184913, -0.092331, 0.097142
9.205169, -0.077509, 0.103491
9.218023, -0.083435, 0.129989
9.232577, -0.083527, 0.137257
9.272117, -0.074932, 0.151620
9.282716, -0.078634, 0.178073
9.293875, -0.071917, 0.180927
9.313319, -0.063983, 0.190211
9.333450, -0.044431, 0.201157
9.342399, -0.036044, 0.212711
9.365734, -0.025205, 0.224510
9.399468, -0.028910, 0.256632
9.414180, -0.029099, 0.268844
9.414124, -0.009015, 0.281542
9.424971, 0.004089, 0.286779
9.447086, 0.017629, 0.314792
9.483472, 0.023638, 0.346542
9.497562, 0.027414, 0.358022
9.503560, 0.037609, 0.363853
9.514526, 0.049770, 0.371807
9.533826, 0.066657, 0.406353
9.535413, 0.081052, 0.417624
9.556000, 0.080590, 0.439467
9.570895, 0.109524, 0.456510
9.583029, 0.129893, 0.481891
9.589411, 0.146585, 0.492471
9.619116, 0.152466, 0.528226
9.626784, 0.178164, 0.543984
9.610190, 0.200444, 0.546710
9.647972, 0.216460, 0.579779
9.676998, 0.218070, 0.612239
9.686549, 0.225734, 0.621942
9.690410, 0.249717, 0.637466
9.703951, 0.258547, 0.662963
9.713941, 0.276405, 0.670481
9.743855, 0.285411, 0.703327
9.754228, 0.308344, 0.719337
9.742125, 0.329425, 0.723136
9.755832, 0.341737, 0.749776
9.790120, 0.353783, 0.778557
9.807682, 0.367147, 0.793086
9.789249, 0.390514, 0.803228
9.788621, 0.410511, 0.824520
9.803423, 0.425253, 0.839848
9.803666, 0.434093, 0.857614
9.808490, 0.453861, 0.883914
9.800490, 0.481315, 0.887887
9.777375, 0.500467, 0.898724
9.798257, 0.510647, 0.930036
9.811571, 0.523532, 0.932494
9.835839, 0.541500, 0.946687
9.842725, 0.559818, 0.968927
9.814024, 0.570897, 0.978743
9.792702, 0.587511, 0.981782
9.814648, 0.608044, 1.015786
9.820758, 0.616426, 1.034816
9.816899, 0.638932, 1.041967
9.804108, 0.664195, 1.056936
9.835539, 0.679636, 1.096323
9.851376, 0.712689, 1.106455
9.842773, 0.723792, 1.123758
9.820577, 0.740794, 1.140253
9.846651, 0.773209, 1.164322
9.866301, 0.800089, 1.187703
9.880524, 0.831224, 1.212629
9.875291, 0.854735, 1.225958
9.877727, 0.876317, 1.269882
9.875728, 0.900367, 1.268953
9.865769, 0.920004, 1.269777
9.860284, 0.938386, 1.300750
9.884097, 0.949488, 1.342360
9.880219, 0.964217, 1.346007
9.856385, 0.980628, 1.350387
9.861357, 1.006641, 1.375723
9.855644, 1.038223, 1.378075
9.842358, 1.074563, 1.380341
9.852390, 1.086982, 1.414011
9.857433, 1.102704, 1.419511
9.866203, 1.116761, 1.420102
9.869265, 1.132329, 1.422038
9.859948, 1.145216, 1.421397
9.847812, 1.155526, 1.419496
9.849059, 1.172152, 1.420348
9.850099, 1.185270, 1.421173
9.848602, 1.204834, 1.420209
9.854218, 1.222701, 1.423169
9.851812, 1.250713, 1.425901
9.848033, 1.272552, 1.428533
9.836220, 1.299440, 1.439088
9.827737, 1.314371, 1.452061
9.825016, 1.328507, 1.461736
9.814720, 1.347222, 1.471403
9.821350, 1.358338, 1.492805
9.817125, 1.376053, 1.495651
9.809915, 1.395941, 1.508260
9.802337, 1.429775, 1.509115
9.795302, 1.449694, 1.508730
9.781644, 1.467610, 1.523205
9.790764, 1.483653, 1.531304
9.788464, 1.497759, 1.535674
9.790803, 1.521048, 1.546805
9.792367, 1.537930, 1.547882
9.787596, 1.552634, 1.549564
9.783816, 1.564310, 1.549421
9.789857, 1.578865, 1.551946
9.786003, 1.603735, 1.552584
9.780643, 1.614971, 1.549361
9.784216, 1.636780, 1.549491
9.780122, 1.659534, 1.548202
9.778345, 1.670084, 1.545968
9.772315, 1.693612, 1.545818
9.773049, 1.714012, 1.546841
9.771417, 1.739765, 1.545608
9.774423, 1.759692, 1.546948
9.777907, 1.788847, 1.546560
9.779762, 1.806982, 1.545386
9.779930, 1.823066, 1.545589
9.780946, 1.843761, 1.546029
9.779219, 1.858882, 1.545435
9.770262, 1.885382, 1.544587
9.767577, 1.897600, 1.542458
9.764556, 1.911164, 1.541883
9.774692, 1.926080, 1.543305
9.787113, 1.944894, 1.548297
9.788860, 1.958929, 1.548414
9.779401, 1.976792, 1.545577
9.775434, 1.993324, 1.543868
9.773851, 2.005005, 1.544314
9.769444, 2.015324, 1.542404
9.760908, 2.027565, 1.540417
9.760870, 2.059035, 1.543446
9.770362, 2.086930, 1.544177
9.777342, 2.117810, 1.539215
9.781478, 2.146135, 1.537072
9.786186, 2.176723, 1.538130
9.783770, 2.205249, 1.537796
9.789094, 2.247181, 1.539341
9.788047, 2.277476, 1.540519
9.788620, 2.307337, 1.540028
9.795537, 2.334249, 1.542811
9.793054, 2.370752, 1.543649
9.789507, 2.393464, 1.541140
9.794728, 2.430071, 1.549236
9.786882, 2.457898, 1.548377
9.787054, 2.490435, 1.549095
9.794181, 2.522865, 1.552890
9.794308, 2.548767, 1.550847
9.798510, 2.575938, 1.553432
9.793974, 2.605072, 1.552833
9.795086, 2.633107, 1.553324
9.792312, 2.656968, 1.553866
9.794716, 2.677752, 1.554618
9.793785, 2.701112, 1.554631
9.790056, 2.729169, 1.552599
9.789752, 2.748761, 1.553736
9.780024, 2.769472, 1.551806
9.775387, 2.787180, 1.549440
9.777663, 2.805086, 1.551271
9.772901, 2.823308, 1.548937
9.771468, 2.841483, 1.551710
9.776016, 2.865068, 1.550975
9.773075, 2.890212, 1.548415
9.774138, 2.910422, 1.548508
9.768497, 2.927725, 1.547578
9.772083, 2.944864, 1.546911
9.780186, 2.970942, 1.550637
9.782604, 2.986202, 1.551553
9.779143, 3.006391, 1.548922
9.771427, 3.020619, 1.546481
9.767007, 3.041987, 1.544622
9.772890, 3.057054, 1.547578
9.778843, 3.071899, 1.549983
9.773648, 3.084977, 1.548746
9.769252, 3.096102, 1.546818
9.767196, 3.112380, 1.545534
9.767425, 3.131266, 1.547734
9.765719, 3.145930, 1.548486
9.761988, 3.151105, 1.546120
9.762793, 3.168603, 1.546710
9.765284, 3.182838, 1.548666
9.763136, 3.199531, 1.547837
9.765638, 3.209450, 1.549017
9.762385, 3.229527, 1.550274
9.760273, 3.243641, 1.549519
9.761033, 3.258021, 1.549425
9.759607, 3.271722, 1.550893
9.759376, 3.285893, 1.552501
9.758713, 3.300491, 1.551541
9.755210, 3.315094, 1.552160
9.751273, 3.336996, 1.552214
9.750488, 3.354389, 1.550937
9.750664, 3.389279, 1.539545
9.759701, 3.431450, 1.542058
9.761261, 3.450092, 1.542389
9.764368, 3.483418, 1.542891
9.761430, 3.516534, 1.544605
9.764162, 3.547835, 1.544531
9.759046, 3.565871, 1.543371
9.755730, 3.578897, 1.541290
9.752007, 3.595662, 1.540801
9.764164, 3.625123, 1.544069
9.767457, 3.649564, 1.545281
9.763570, 3.666387, 1.546286
9.767227, 3.684411, 1.547972
9.769402, 3.703349, 1.549640
9.763875, 3.717843, 1.546593
9.760957, 3.733109, 1.546060
9.758103, 3.752328, 1.545653
9.761675, 3.764595, 1.548504
9.788186, 3.794472, 1.577795
9.794209, 3.826005, 1.569117
9.793268, 3.853543, 1.570273
9.793197, 3.879281, 1.571763
9.796162, 3.899177, 1.570998
9.791535, 3.928141, 1.571672
9.790880, 3.953041, 1.570443
9.789006, 3.982891, 1.568333
9.783206, 4.017657, 1.549267
9.782292, 4.046555, 1.552948
9.773749, 4.076355, 1.541633
9.773158, 4.106260, 1.545017
9.770765, 4.131976, 1.541928
9.768206, 4.158148, 1.541633
9.768694, 4.180689, 1.545354
9.769050, 4.203384, 1.546424
9.768352, 4.232103, 1.547890
9.771392, 4.262777, 1.551266
9.772147, 4.282738, 1.552973
9.776111, 4.304381, 1.553161
9.774116, 4.319922, 1.553072
9.778128, 4.343899, 1.555480
9.779785, 4.369017, 1.557948
9.784420, 4.398210, 1.559642
9.787327, 4.419904, 1.561986
9.796325, 4.448218, 1.565015
9.800758, 4.469290, 1.567512
9.804540, 4.500920, 1.559745
9.810379, 4.528843, 1.565128
9.817619, 4.555818, 1.572389
9.818310, 4.576545, 1.571153
9.814599, 4.592030, 1.572934
9.807866, 4.606257, 1.571404
9.798471, 4.622759, 1.567282
9.794958, 4.634519, 1.569079
9.789497, 4.652187, 1.567224
9.788271, 4.670095, 1.567261
9.787757, 4.679959, 1.566168
9.785198, 4.693094, 1.566844
9.782827, 4.707595, 1.566441
9.776817, 4.727013, 1.562664
9.776446, 4.737783, 1.564166
9.784084, 4.758260, 1.563768
9.788788, 4.782296, 1.562246
9.790524, 4.804819, 1.562007
9.795846, 4.826626, 1.564826
9.792061, 4.843929, 1.565127
9.792032, 4.866470, 1.565271
9.791775, 4.877741, 1.564553
9.792388, 4.889329, 1.566438
9.777276, 4.910229, 1.541258
9.768289, 4.932706, 1.536044
9.764354, 4.952288, 1.536502
9.766499, 4.972564, 1.532414
9.766385, 4.997660, 1.527147
9.768627, 5.019533, 1.532030
9.764922, 5.040540, 1.529311
9.762198, 5.057047, 1.530567
9.761409, 5.076730, 1.530050
9.761917, 5.089386, 1.530910
9.754069, 5.104715, 1.529993
9.753158, 5.126917, 1.530553
9.749947, 5.148789, 1.530797
9.763314, 5.173773, 1.551170
9.775878, 5.202318, 1.556145
9.781011, 5.227466, 1.561513
9.788464, 5.245863, 1.566696
9.792486, 5.267564, 1.569563
9.790165, 5.293814, 1.569241
9.791033, 5.318191, 1.573683
9.797094, 5.339529, 1.573667
9.802387, 5.359410, 1.573153
9.800634, 5.384606, 1.576254
9.801788, 5.410294, 1.577412
9.803074, 5.433767, 1.581328
9.805566, 5.455169, 1.582599
9.803353, 5.477993, 1.583010
9.806255, 5.500032, 1.586814
9.807597, 5.523171, 1.587078
9.813033, 5.545860, 1.590466
9.811422, 5.567607, 1.593580
9.814964, 5.585481, 1.596291
9.817596, 5.605056, 1.599413
9.819131, 5.619603, 1.601198
9.820362, 5.636305, 1.600900
9.818333, 5.650329, 1.600839
9.812158, 5.668019, 1.599634
9.808256, 5.686012, 1.599646
9.795817, 5.710950, 1.563422
9.785678, 5.732339, 1.555305
9.784354, 5.758342, 1.557054
9.782840, 5.780751, 1.557430
9.777147, 5.802189, 1.553901
9.781419, 5.820892, 1.555274
9.789072, 5.841857, 1.566880
9.789002, 5.861530, 1.562107
9.787634, 5.879984, 1.568194
9.793389, 5.897157, 1.570421
9.788842, 5.919540, 1.569387
9.787785, 5.944426, 1.572938
9.790945, 5.962032, 1.573946
9.800072, 5.982307, 1.581458
9.812466, 6.010485, 1.606614
9.817563, 6.031798, 1.610435
9.825488, 6.055096, 1.616233
9.820867, 6.082908, 1.588783
9.816210, 6.107373, 1.585510
9.818459, 6.136114, 1.586602
9.820485, 6.162301, 1.590294
9.821933, 6.188702, 1.592230
9.823514, 6.216558, 1.599228
9.829583, 6.248116, 1.604389
9.835862, 6.276314, 1.613827
9.837020, 6.301003, 1.613434
9.837971, 6.324508, 1.621968
