1.724558, 0.954821, 0.066295, 0.000000
1.718657, 0.953317, 0.072764, 0.000000
1.713515, 0.953460, 0.067879, 0.000000
1.716039, 0.947716, 0.077572, 0.000000
1.721706, 0.950802, 0.079749, 0.000000
1.725956, 0.952514, 0.078309, 0.000000
1.730661, 0.954007, 0.079780, 0.000000
1.724740, 0.952175, 0.069028, 0.000000
1.737346, 0.956929, 0.079472, 0.000000
1.743269, 0.959158, 0.079442, 0.000000
1.737214, 0.964536, 0.065443, 0.000000
1.747909, 0.963615, 0.079717, 0.000000
1.736596, 0.964202, 0.070119, 0.000000
1.734243, 0.965507, 0.066520, 0.000000
1.735210, 0.962879, 0.077017, 0.000000
1.737552, 0.959099, 0.077767, 0.000000
1.740401, 0.962761, 0.078051, 0.000000
1.746603, 0.959606, 0.080740, 0.000000
1.752080, 0.962704, 0.082734, 0.000000
1.742868, 0.955149, 0.071294, 0.000000
1.748254, 0.958575, 0.082136, 0.000000
1.752017, 0.960334, 0.083443, 0.000000
1.745287, 0.957839, 0.073836, 0.000000
1.756752, 0.960972, 0.082083, 0.000000
1.761512, 0.957316, 0.084369, 0.000000
1.764907, 0.961587, 0.083026, 0.000000
1.754519, 0.963231, 0.068780, 0.000000
1.764469, 0.962729, 0.083061, 0.000000
1.754473, 0.963960, 0.069214, 0.000000
1.753321, 0.962837, 0.073102, 0.000000
1.743003, 0.964754, 0.051722, 0.000000
1.734567, 0.964592, 0.049559, 0.000000
1.726511, 0.963708, 0.045375, 0.000000
1.727997, 0.965859, 0.051451, 0.000000
1.725749, 0.974050, 0.044440, 0.000000
1.724353, 0.975114, 0.044786, 0.000000
1.720693, 0.975674, 0.044745, 0.000000
1.721342, 0.974442, 0.045245, 0.000000
1.723301, 0.974623, 0.045980, 0.000000
1.714092, 0.970862, 0.045796, 0.000000
1.714014, 0.969661, 0.045810, 0.000000
1.718157, 0.971158, 0.046122, 0.000000
1.716266, 0.973741, 0.045349, 0.000000
1.730300, 0.968159, 0.070233, 0.000000
1.724899, 0.968777, 0.046344, 0.000000
1.714263, 0.967964, 0.043048, 0.000000
1.712015, 0.965159, 0.044638, 0.000000
1.709753, 0.966485, 0.046256, 0.000000
1.710445, 0.968976, 0.044473, 0.000000
1.709576, 0.968953, 0.045603, 0.000000
1.706084, 0.970223, 0.044776, 0.000000
1.698544, 0.970895, 0.043067, 0.000000
1.702992, 0.970431, 0.043887, 0.000000
1.696870, 0.971076, 0.042039, 0.000000
1.694169, 0.972772, 0.042175, 0.000000
1.687219, 0.974519, 0.039299, 0.000000
1.694367, 0.980914, 0.038699, 0.000000
1.697664, 0.976076, 0.040270, 0.000000
1.705009, 0.978012, 0.042557, 0.000000
1.716068, 0.983107, 0.041167, 0.000000
1.718976, 0.979386, 0.041983, 0.000000
1.715893, 0.977448, 0.040781, 0.000000
1.722339, 0.978603, 0.043588, 0.000000
1.723220, 0.977432, 0.043492, 0.000000
1.730811, 0.979629, 0.040211, 0.000000
1.735931, 0.981605, 0.042416, 0.000000
1.738449, 0.979126, 0.043561, 0.000000
1.742563, 0.978016, 0.046179, 0.000000
1.738708, 0.977613, 0.044486, 0.000000
1.745858, 0.981508, 0.042471, 0.000000
1.755411, 0.983137, 0.044918, 0.000000
1.763883, 0.985276, 0.045378, 0.000000
1.766080, 0.988551, 0.042845, 0.000000
1.770279, 0.987590, 0.044690, 0.000000
1.776901, 0.990867, 0.041459, 0.000000
1.784354, 0.988847, 0.047034, 0.000000
1.789473, 0.984840, 0.045271, 0.000000
1.807924, 0.983507, 0.046074, 0.000000
1.818755, 0.981679, 0.049158, 0.000000
1.838233, 0.981596, 0.049418, 0.000000
1.856497, 0.987264, 0.049282, 0.000000
1.870614, 0.987381, 0.050467, 0.000000
1.894284, 0.985596, 0.048241, 0.000000
1.913710, 0.990808, 0.049644, 0.000000
1.927379, 0.989864, 0.050383, 0.000000
1.942601, 0.994331, 0.049066, 0.000000
1.965648, 0.996296, 0.052833, 0.000000
1.978215, 0.997178, 0.052143, 0.000000
1.988913, 0.997472, 0.050361, 0.000000
2.017254, 0.995862, 0.051335, 0.000000
2.046927, 0.997558, 0.053789, 0.000000
2.074505, 0.997351, 0.053843, 0.000000
2.105736, 1.001314, 0.052553, 0.000000
2.131709, 1.000869, 0.053507, 0.000000
2.155507, 0.999203, 0.055066, 0.000000
2.180925, 1.000634, 0.054301, 0.000000
2.203563, 0.999898, 0.055618, 0.000000
2.242310, 1.000712, 0.053151, 0.000000
2.271786, 1.002055, 0.055562, 0.000000
2.297089, 1.007250, 0.045418, 0.000000
2.321559, 1.014079, 0.044500, 0.000000
2.348459, 1.012075, 0.046092, 0.000000
2.382106, 1.013035, 0.042554, 0.000000
2.412494, 1.016225, 0.039898, 0.000000
2.428132, 1.014523, 0.043384, 0.000000
2.444421, 1.017111, 0.043528, 0.000000
2.472571, 1.015024, 0.015605, 0.000000
2.507255, 1.011775, 0.019445, 0.000000
2.533830, 1.015820, 0.017462, 0.000000
