-6.287366,-0.192822,-0.026115,0
-6.263183,-0.193542,-0.018287,0
-6.260146,-0.193665,-0.019732,0
-6.240463,-0.197843,-0.014652,0
-6.194303,-0.194774,-0.034259,0
-6.15692,-0.188275,-0.036476,0
-6.135162,-0.183871,-0.032215,0
-6.130604,-0.183403,-0.03245,0
-6.116683,-0.179157,-0.032931,0
-6.088294,-0.183018,-0.032667,0
-6.060242,-0.181213,-0.036927,0
-6.035152,-0.181317,-0.034167,0
-6.007587,-0.189546,-0.018832,0
-6.003315,-0.207492,0.007906,0
-6.009241,-0.217212,0.013022,0
-6.005547,-0.223601,0.017275,0
-6.013597,-0.225892,0.020431,0
-6.036957,-0.232019,0.028244,0
-6.059713,-0.234391,0.026644,0
-6.017958,-0.23125,0.028237,0
-5.987968,-0.228159,0.028938,0
-5.955673,-0.230187,0.03089,0
-5.911901,-0.224526,0.020907,0
-5.890079,-0.221751,0.024308,0
-5.850199,-0.214145,0.012607,0
-5.826968,-0.215059,0.021989,0
-5.79331,-0.209268,0.004651,0
-5.774701,-0.206017,0.004739,0
-5.753849,-0.201054,0.004515,0
-5.772412,-0.207019,0.022329,0
-5.771786,-0.209758,0.004366,0
-5.763238,-0.207782,0.007234,0
-5.769767,-0.202323,0.009326,0
-5.751664,-0.204802,0.003844,0
-5.749266,-0.209785,0.00706,0
-5.750723,-0.220193,0.032096,0
-5.752874,-0.227704,0.034788,0
-5.733527,-0.227646,0.032702,0
-5.73503,-0.227671,0.033506,0
-5.728576,-0.226835,0.038914,0
-5.713794,-0.221642,0.030171,0
-5.703567,-0.221867,0.028062,0
-5.702334,-0.22166,0.033414,0
-5.700654,-0.223002,0.035904,0
-5.695639,-0.224272,0.037836,0
-5.693141,-0.224753,0.039842,0
-5.700977,-0.220159,0.036886,0
-5.705642,-0.213546,0.034295,0
-5.701819,-0.212201,0.033835,0
-5.703618,-0.213702,0.037235,0
-5.701008,-0.215364,0.036742,0
-5.710966,-0.209838,0.039919,0
-5.701456,-0.210699,0.037694,0
-5.693623,-0.207657,0.035946,0
-5.689137,-0.20167,0.042316,0
-5.675134,-0.201983,0.040487,0
-5.678411,-0.198875,0.039318,0
-5.670828,-0.192427,0.037898,0
-5.687643,-0.190733,0.037364,0
-5.725712,-0.182674,0.037414,0
-5.751364,-0.174638,0.031727,0
-5.738962,-0.180898,0.038576,0
-5.725109,-0.178446,0.036292,0
-5.722486,-0.181214,0.035696,0
-5.71102,-0.179043,0.038642,0
-5.695252,-0.174079,0.039275,0
-5.681403,-0.170125,0.038043,0
-5.680765,-0.168986,0.038045,0
-5.638769,-0.170284,0.038607,0
-5.612465,-0.171286,0.044431,0
-5.591144,-0.165578,0.04041,0
-5.516655,-0.151893,0.038174,0
-5.470156,-0.141877,0.035949,0
-5.418989,-0.138919,0.0378,0
-5.37582,-0.13694,0.038686,0
-5.349721,-0.134003,0.03785,0
-5.315135,-0.126746,0.038595,0
-5.29819,-0.128712,0.039481,0
-5.279333,-0.125252,0.038197,0
-5.25215,-0.125916,0.041116,0
-5.225939,-0.125794,0.039629,0
-5.215441,-0.124093,0.041311,0
-5.175418,-0.121164,0.040355,0
-5.168374,-0.121295,0.041506,0
-5.145231,-0.118713,0.040333,0
-5.109551,-0.113434,0.040418,0
-5.081022,-0.112751,0.042153,0
-5.074119,-0.110659,0.040486,0
-5.064156,-0.110649,0.041471,0
-5.046724,-0.110006,0.041433,0
-5.04133,-0.128075,0.062875,0
-5.017558,-0.14207,0.066557,0
-5.0271,-0.147924,0.067121,0
-5.037202,-0.150781,0.067627,0
-5.047341,-0.147153,0.068775,0
-5.050283,-0.15132,0.068469,0
-5.067992,-0.144069,0.067886,0
-5.053963,-0.144325,0.068465,0
-5.045361,-0.148192,0.068326,0
-5.023633,-0.144846,0.067806,0
-5.010076,-0.141225,0.067408,0
-5.003524,-0.14061,0.068639,0
-4.989753,-0.136839,0.067205,0
-4.985296,-0.129472,0.067047,0
-4.979709,-0.133406,0.066921,0
-4.968139,-0.13172,0.068272,0
-4.923211,-0.131114,0.06846,0
-4.878654,-0.129584,0.067463,0
-4.837627,-0.125317,0.067568,0
-4.805083,-0.122278,0.066697,0
-4.779815,-0.125091,0.06761,0
-4.758552,-0.11454,0.064978,0
-4.744182,-0.109778,0.064883,0
-4.705824,-0.113259,0.065725,0
-4.676176,-0.111647,0.065912,0
-4.652103,-0.111174,0.067012,0
-4.630936,-0.111882,0.065837,0
-4.607439,-0.112543,0.066957,0
-4.589879,-0.11315,0.066803,0
-4.570369,-0.115127,0.065972,0
-4.558369,-0.112418,0.06617,0
-4.545703,-0.107724,0.063829,0
-4.521706,-0.107015,0.064407,0
-4.517973,-0.105145,0.064509,0
-4.505015,-0.083799,0.050785,0
-4.460399,-0.074016,0.046422,0
-4.441904,-0.085586,0.059391,0
-4.437443,-0.093704,0.061364,0
-4.421201,-0.096958,0.062804,0
-4.400477,-0.099295,0.065818,0
-4.390017,-0.10337,0.066394,0
-4.378646,-0.101185,0.06617,0
-4.349491,-0.106365,0.063625,0
-4.324502,-0.101558,0.068094,0
-4.320696,-0.106656,0.065019,0
-4.309253,-0.111183,0.066413,0
-4.291788,-0.108417,0.067142,0
-4.273341,-0.110011,0.066188,0
-4.265538,-0.10921,0.066359,0
-4.257335,-0.104948,0.065231,0
-4.245122,-0.1007,0.066299,0
-4.210507,-0.100508,0.064325,0
-4.188994,-0.100735,0.065048,0
-4.163026,-0.097132,0.06634,0
-4.154079,-0.0955,0.067337,0
-4.142085,-0.089908,0.071654,0
-4.123483,-0.081212,0.065219,0
-4.09561,-0.076395,0.067222,0
-4.057915,-0.073283,0.067821,0
-4.037189,-0.073002,0.070594,0
-3.987513,-0.069874,0.077583,0
-3.961589,-0.074705,0.08137,0
